id,created_at,changed_at,user,batch,credits,state,type
13734,2023-07-27 14:26:58.108679+00:00,2024-01-10 17:26:42.024386+00:00,STUD96061,176,500,PAID,MONEY
13733,2023-07-27 14:03:34.015859+00:00,2024-01-10 17:26:42.041488+00:00,STUD46860,176,500,PAID,MONEY
13732,2023-07-27 13:54:27.729718+00:00,2024-01-10 17:26:42.062767+00:00,STUD13023,176,503,PAID,MONEY
13731,2023-07-27 13:49:59.042750+00:00,2024-01-10 17:26:42.081428+00:00,STUD86142,176,513,PAID,MONEY
13730,2023-07-27 13:47:47.525445+00:00,2024-01-10 17:26:42.098851+00:00,STUD60621,176,506,PAID,MONEY
13729,2023-07-27 13:43:36.760469+00:00,2024-01-10 17:26:42.118546+00:00,STUD68597,176,502,PAID,MONEY
13728,2023-07-27 13:33:53.939555+00:00,2024-01-10 17:26:42.134917+00:00,STUD19546,176,928,PAID,MONEY
13727,2023-07-27 13:31:19.170969+00:00,2024-01-10 17:26:42.160869+00:00,STUD68131,176,505,PAID,MONEY
13726,2023-07-27 13:27:25.132838+00:00,2024-01-10 17:26:42.183917+00:00,STUD73359,176,504,PAID,MONEY
13725,2023-07-27 13:23:05.110013+00:00,2024-01-10 17:26:42.211385+00:00,STUD25764,176,502,PAID,MONEY
13724,2023-07-27 13:05:38.021541+00:00,2024-01-10 17:26:42.235177+00:00,STUD77959,176,724,PAID,MONEY
13723,2023-07-27 12:32:53.348295+00:00,2024-01-10 17:26:42.260795+00:00,STUD66885,176,500,PAID,MONEY
13722,2023-07-27 12:19:52.696420+00:00,2024-01-10 17:26:42.285812+00:00,STUD23867,176,531,PAID,MONEY
13721,2023-07-27 11:57:17.198058+00:00,2024-01-10 17:26:42.314804+00:00,STUD57323,176,1291,PAID,MONEY
13720,2023-07-27 09:31:53.582005+00:00,2024-01-10 17:26:42.342766+00:00,STUD57709,176,513,PAID,MONEY
13719,2023-07-27 08:55:55.207808+00:00,2024-09-07 21:46:04.702722+00:00,#N/A,203,810,PAID,CHILDHOOD_HOME
13718,2023-07-27 06:27:29.376152+00:00,2024-01-10 17:26:42.385957+00:00,STUD99745,176,840,PAID,MONEY
13717,2023-07-26 21:03:31.150895+00:00,2024-12-29 01:15:52.173066+00:00,#N/A,176,500,PAID,MONEY
13716,2023-07-26 20:12:47.016127+00:00,2024-01-10 17:26:42.441982+00:00,STUD48466,176,867,PAID,MONEY
13715,2023-07-26 19:41:25.412393+00:00,2024-01-10 17:26:42.467095+00:00,STUD29824,176,505,PAID,MONEY
13714,2023-07-26 19:12:06.526278+00:00,2024-01-10 17:26:42.494239+00:00,STUD36996,176,1901,PAID,MONEY
13713,2023-07-26 18:49:34.628459+00:00,2024-01-10 17:26:42.518704+00:00,STUD48657,176,1023,PAID,MONEY
13712,2023-07-26 18:04:50.392056+00:00,2024-01-10 17:26:42.554812+00:00,STUD63087,176,501,PAID,MONEY
13711,2023-07-26 16:52:39.365950+00:00,2024-01-10 17:26:42.586349+00:00,STUD645,176,513,PAID,MONEY
13710,2023-07-26 16:07:26.633301+00:00,2024-01-10 17:26:42.610377+00:00,STUD26858,176,505,PAID,MONEY
13709,2023-07-26 15:46:53.098127+00:00,2024-01-10 17:26:42.635161+00:00,STUD90132,176,694,PAID,MONEY
13708,2023-07-26 15:26:51.920455+00:00,2024-03-18 01:16:44.773819+00:00,#N/A,None,0,CANCELLED,MONEY
13707,2023-07-26 14:29:30.444213+00:00,2024-01-10 17:26:42.675494+00:00,STUD22793,176,1258,PAID,MONEY
13706,2023-07-26 13:22:30.932851+00:00,2024-12-03 01:16:02.530608+00:00,#N/A,176,1005,PAID,MONEY
13705,2023-07-26 13:05:35.421780+00:00,2024-01-10 17:26:42.728401+00:00,STUD29177,176,938,PAID,MONEY
13704,2023-07-26 12:49:21.938858+00:00,2024-01-10 17:26:42.747774+00:00,STUD22987,176,514,PAID,MONEY
13703,2023-07-26 12:31:45.165746+00:00,2024-01-10 17:26:42.764880+00:00,STUD92914,176,500,PAID,MONEY
13702,2023-07-26 12:25:22.800319+00:00,2024-01-10 17:26:42.787082+00:00,STUD82820,176,0,CANCELLED,MONEY
13701,2023-07-26 09:38:45.888732+00:00,2024-01-10 17:26:42.804790+00:00,STUD35527,176,509,PAID,MONEY
13700,2023-07-26 08:44:50.177321+00:00,2024-01-10 17:26:42.824911+00:00,STUD47102,176,587,PAID,MONEY
13699,2023-07-26 08:26:44.885549+00:00,2024-01-10 17:26:42.850503+00:00,STUD69219,176,1006,PAID,MONEY
13698,2023-07-26 08:02:25.459449+00:00,2024-01-10 17:26:42.877998+00:00,STUD1520,176,706,PAID,MONEY
13697,2023-07-26 07:56:06.113228+00:00,2024-01-10 17:26:42.901268+00:00,STUD73751,176,505,PAID,MONEY
13696,2023-07-26 07:52:30.524898+00:00,2024-01-10 17:26:42.924800+00:00,STUD81293,176,501,PAID,MONEY
13695,2023-07-26 07:44:12.756691+00:00,2024-01-10 17:26:42.947962+00:00,STUD510,176,2268,PAID,MONEY
13694,2023-07-26 06:44:01.588580+00:00,2024-01-10 17:26:42.968445+00:00,STUD26390,176,529,PAID,MONEY
13693,2023-07-26 06:32:03.566543+00:00,2024-01-10 17:26:42.986393+00:00,STUD91109,176,505,PAID,MONEY
13692,2023-07-26 05:51:22.955603+00:00,2024-08-25 21:46:12.903425+00:00,#N/A,176,667,PAID,MONEY
13691,2023-07-25 21:15:55.853610+00:00,2024-01-10 17:26:43.034420+00:00,#N/A,176,512,PAID,MONEY
13690,2023-07-25 19:35:29.114708+00:00,2024-01-10 17:26:43.039023+00:00,STUD67601,176,514,PAID,MONEY
13689,2023-07-25 17:18:48.572787+00:00,2024-01-10 17:26:43.065002+00:00,STUD14836,176,513,PAID,MONEY
13688,2023-07-25 17:15:59.353167+00:00,2024-01-10 17:26:43.091249+00:00,STUD46795,176,516,PAID,MONEY
13687,2023-07-25 17:10:33.863006+00:00,2024-01-10 17:26:43.119949+00:00,STUD49112,176,509,PAID,MONEY
13686,2023-07-25 16:03:19.674472+00:00,2024-01-10 17:26:43.144817+00:00,STUD94868,176,505,PAID,MONEY
13685,2023-07-25 16:01:34.856780+00:00,2024-01-10 17:26:43.166449+00:00,STUD94073,176,506,PAID,MONEY
13684,2023-07-25 15:42:56.390705+00:00,2024-01-10 17:26:43.186268+00:00,STUD39424,176,500,PAID,MONEY
13683,2023-07-25 15:29:14.338086+00:00,2024-01-10 17:26:43.211564+00:00,STUD48861,176,505,PAID,MONEY
13682,2023-07-25 15:18:09.141175+00:00,2024-10-03 21:45:59.537798+00:00,#N/A,176,513,PAID,MONEY
13681,2023-07-25 15:07:13.529444+00:00,2024-01-10 17:26:43.255224+00:00,STUD59967,176,504,PAID,MONEY
13680,2023-07-25 15:02:22.034047+00:00,2024-01-10 17:26:43.275080+00:00,STUD56698,176,513,PAID,MONEY
13679,2023-07-25 14:33:15.728220+00:00,2024-01-10 17:26:43.292488+00:00,STUD11373,176,844,PAID,MONEY
13678,2023-07-25 14:00:30.048856+00:00,2024-01-10 17:26:43.315123+00:00,STUD29339,176,1048,PAID,MONEY
13677,2023-07-25 12:36:08.514542+00:00,2024-01-10 17:26:43.338540+00:00,STUD69921,176,500,PAID,MONEY
13676,2023-07-25 11:32:34.004197+00:00,2024-01-10 17:26:43.365996+00:00,STUD28705,176,1109,PAID,MONEY
13675,2023-07-25 11:01:37.932760+00:00,2024-01-10 17:26:43.386416+00:00,STUD32358,176,896,PAID,MONEY
13674,2023-07-25 09:46:49.764190+00:00,2024-01-10 17:26:43.409741+00:00,STUD52087,176,594,PAID,MONEY
13673,2023-07-25 09:42:36.881831+00:00,2024-01-10 17:26:43.435055+00:00,STUD41202,176,511,PAID,MONEY
13672,2023-07-25 08:26:34.847650+00:00,2024-01-10 17:26:43.459730+00:00,STUD43633,None,0,CANCELLED,MONEY
13671,2023-07-25 07:14:57.252927+00:00,2024-01-10 17:26:43.481209+00:00,STUD95213,176,501,PAID,MONEY
13670,2023-07-25 07:07:13.079644+00:00,2024-01-10 17:26:43.500930+00:00,STUD13884,176,1281,PAID,MONEY
13669,2023-07-25 06:55:51.688225+00:00,2024-01-10 17:26:43.521902+00:00,STUD51219,176,1054,PAID,MONEY
13668,2023-07-25 06:51:06.401950+00:00,2024-01-10 17:26:43.546883+00:00,STUD54084,176,822,PAID,MONEY
13667,2023-07-24 19:12:03.893036+00:00,2024-01-10 17:26:43.571095+00:00,STUD19911,None,0,CANCELLED,MONEY
13666,2023-07-24 18:39:26.533957+00:00,2024-01-10 17:26:43.590275+00:00,STUD61412,176,1082,PAID,MONEY
13665,2023-07-24 13:53:24.960257+00:00,2024-01-10 17:26:43.610569+00:00,STUD27863,None,0,CANCELLED,MONEY
13664,2023-07-24 09:45:25.545170+00:00,2024-01-10 17:26:43.630849+00:00,STUD3739,176,1133,PAID,MONEY
13663,2023-07-24 09:11:43.548833+00:00,2024-01-10 17:26:43.651073+00:00,STUD87423,176,537,PAID,MONEY
13662,2023-07-24 05:41:40.361343+00:00,2024-01-10 17:26:43.669943+00:00,STUD32401,176,1003,PAID,MONEY
13661,2023-07-22 19:51:58.141583+00:00,2024-01-10 17:26:43.698892+00:00,STUD53585,176,953,PAID,MONEY
13660,2023-07-22 12:06:21.748884+00:00,2024-01-10 17:26:43.721821+00:00,STUD42612,176,551,PAID,MONEY
13659,2023-07-21 19:56:56.058352+00:00,2024-01-10 17:26:43.740471+00:00,STUD70705,176,534,PAID,MONEY
13658,2023-07-21 17:45:48.038585+00:00,2024-01-10 17:26:43.760770+00:00,STUD28622,176,612,PAID,MONEY
13657,2023-07-21 13:13:25.279195+00:00,2024-01-10 17:26:43.780996+00:00,STUD65143,176,506,PAID,MONEY
13656,2023-07-21 08:59:23.759164+00:00,2024-01-10 17:26:43.808312+00:00,STUD94671,176,1217,PAID,MONEY
13655,2023-07-21 08:35:57.768514+00:00,2024-01-10 17:26:43.834514+00:00,STUD1441,176,507,PAID,MONEY
13654,2023-07-20 21:50:35.935998+00:00,2024-01-10 17:26:43.861225+00:00,STUD14823,None,0,CANCELLED,MONEY
13653,2023-07-20 19:32:53.865407+00:00,2024-01-10 17:26:43.878212+00:00,STUD18410,176,1096,PAID,MONEY
13652,2023-07-20 15:19:05.622036+00:00,2024-01-10 17:26:43.899657+00:00,STUD33512,176,501,PAID,MONEY
13651,2023-07-20 05:53:50.103146+00:00,2024-01-10 17:26:43.922581+00:00,STUD18437,175,502,PAID,MONEY
13650,2023-07-20 05:01:18.976465+00:00,2024-01-10 17:26:43.946319+00:00,STUD79055,175,507,PAID,MONEY
13649,2023-07-19 18:54:13.978869+00:00,2024-01-10 17:26:43.966289+00:00,STUD15287,175,506,PAID,MONEY
13648,2023-07-19 15:06:15.774955+00:00,2024-01-10 17:26:43.989781+00:00,STUD47708,175,584,PAID,MONEY
13647,2023-07-19 11:03:51.544833+00:00,2024-01-10 17:26:44.014649+00:00,STUD69770,175,1586,PAID,MONEY
13646,2023-07-19 08:11:49.052876+00:00,2024-01-10 17:26:44.039887+00:00,STUD55333,175,5037,PAID,MONEY
13645,2023-07-19 06:54:21.971632+00:00,2024-01-10 17:26:44.065036+00:00,STUD98267,175,1198,PAID,MONEY
13644,2023-07-18 17:40:12.451980+00:00,2024-01-10 17:26:44.091755+00:00,STUD93242,175,501,PAID,MONEY
13643,2023-07-18 16:50:07.786310+00:00,2024-01-10 17:26:44.110983+00:00,STUD92357,175,500,PAID,MONEY
13642,2023-07-18 16:40:11.289057+00:00,2024-01-10 17:26:44.128072+00:00,STUD89517,175,506,PAID,MONEY
13641,2023-07-18 16:37:19.315073+00:00,2024-01-10 17:26:44.144634+00:00,STUD18560,175,503,PAID,MONEY
13640,2023-07-18 14:11:46.714131+00:00,2024-01-10 17:26:44.160967+00:00,STUD81841,175,504,PAID,MONEY
13639,2023-07-18 13:23:23.857616+00:00,2024-01-10 17:26:44.177543+00:00,STUD60941,175,1050,PAID,MONEY
13638,2023-07-18 11:57:44.241229+00:00,2024-01-10 17:26:44.200613+00:00,STUD35372,175,510,PAID,MONEY
13637,2023-07-18 10:26:56.192000+00:00,2024-01-10 17:26:44.221583+00:00,STUD97321,175,502,PAID,MONEY
13636,2023-07-18 04:39:35.616780+00:00,2024-01-10 17:26:44.247738+00:00,STUD75592,175,585,PAID,MONEY
13635,2023-07-18 00:21:53.611800+00:00,2024-01-10 17:26:44.269532+00:00,STUD8945,175,500,PAID,MONEY
13634,2023-07-17 19:23:13.392725+00:00,2024-01-10 17:26:44.295515+00:00,STUD39055,175,521,PAID,MONEY
13633,2023-07-17 17:46:20.882466+00:00,2024-01-10 17:26:44.323595+00:00,STUD24145,175,1091,PAID,MONEY
13632,2023-07-17 17:23:12.190672+00:00,2024-01-10 17:26:44.351984+00:00,STUD65102,175,600,PAID,MONEY
13631,2023-07-17 17:14:01.370736+00:00,2024-01-10 17:26:44.376331+00:00,STUD15381,175,502,PAID,MONEY
13630,2023-07-17 16:29:55.823051+00:00,2024-01-10 17:26:44.404915+00:00,STUD49888,175,503,PAID,MONEY
13629,2023-07-17 16:24:48.105129+00:00,2024-01-10 17:26:44.429870+00:00,STUD48376,175,501,PAID,MONEY
13628,2023-07-17 13:21:28.945024+00:00,2024-01-10 17:26:44.451908+00:00,STUD24535,175,504,PAID,MONEY
13627,2023-07-17 13:17:02.888586+00:00,2024-01-10 17:26:44.479538+00:00,STUD76825,175,510,PAID,MONEY
13626,2023-07-17 11:06:10.117293+00:00,2024-01-10 17:26:44.496201+00:00,STUD33252,175,500,PAID,MONEY
13625,2023-07-17 10:36:15.972853+00:00,2024-01-10 17:26:44.518991+00:00,STUD47189,175,504,PAID,MONEY
13624,2023-07-17 10:27:25.514809+00:00,2024-01-10 17:26:44.540816+00:00,STUD28966,175,501,PAID,MONEY
13623,2023-07-16 16:53:53.971324+00:00,2024-01-10 17:26:44.566456+00:00,STUD27863,None,0,CANCELLED,MONEY
13622,2023-07-16 15:17:31.178444+00:00,2024-01-10 17:26:44.589502+00:00,STUD95168,175,506,PAID,MONEY
13621,2023-07-16 11:40:29.535097+00:00,2024-01-10 17:26:44.613886+00:00,STUD69710,175,702,PAID,MONEY
13620,2023-07-16 11:31:54.257745+00:00,2024-01-10 17:26:44.635376+00:00,STUD9193,175,504,PAID,MONEY
13619,2023-07-16 09:53:46.153394+00:00,2024-01-10 17:26:44.661723+00:00,STUD94248,175,500,PAID,MONEY
13618,2023-07-16 08:55:50.635166+00:00,2024-01-10 17:26:44.682285+00:00,STUD56529,175,506,PAID,MONEY
13617,2023-07-16 05:22:03.374262+00:00,2024-01-10 17:26:44.701002+00:00,STUD85236,175,803,PAID,MONEY
13616,2023-07-15 16:40:09.363863+00:00,2024-01-10 17:26:44.723748+00:00,STUD37389,175,512,PAID,MONEY
13615,2023-07-15 14:02:16.960169+00:00,2024-01-10 17:26:44.744148+00:00,STUD29290,175,522,PAID,MONEY
13614,2023-07-15 13:54:27.862424+00:00,2024-01-10 17:26:44.760381+00:00,STUD61110,175,505,PAID,MONEY
13613,2023-07-15 13:02:02.643133+00:00,2024-01-10 17:26:44.782130+00:00,STUD57601,175,511,PAID,MONEY
13612,2023-07-15 10:14:36.804076+00:00,2024-01-10 17:26:44.801318+00:00,#N/A,175,596,PAID,MONEY
13611,2023-07-15 09:37:16.438424+00:00,2024-01-10 17:26:44.807182+00:00,STUD87264,211,503,PAID,HANDIPET
13610,2023-07-15 08:24:14.190936+00:00,2024-01-10 17:26:44.829848+00:00,STUD16841,175,503,PAID,MONEY
13609,2023-07-15 08:17:34.090148+00:00,2024-01-10 17:26:44.852976+00:00,STUD23361,175,513,PAID,MONEY
13608,2023-07-15 05:46:03.639381+00:00,2024-01-10 17:26:44.878233+00:00,STUD6095,175,503,PAID,MONEY
13607,2023-07-15 03:58:57.423664+00:00,2024-01-10 17:26:44.900803+00:00,STUD13610,175,507,PAID,MONEY
13606,2023-07-14 19:25:31.565959+00:00,2024-01-10 17:26:44.917076+00:00,STUD35871,175,500,PAID,MONEY
13605,2023-07-14 16:57:54.234018+00:00,2024-01-10 17:26:44.933766+00:00,STUD27856,175,510,PAID,MONEY
13604,2023-07-14 14:23:36.043421+00:00,2024-01-10 17:26:44.952178+00:00,STUD86118,175,594,PAID,MONEY
13603,2023-07-14 13:40:15.506781+00:00,2024-01-10 17:26:44.973813+00:00,STUD40873,175,544,PAID,MONEY
13602,2023-07-14 13:12:53.400859+00:00,2024-01-10 17:26:44.998675+00:00,STUD56892,175,504,PAID,MONEY
13601,2023-07-14 12:55:48.894592+00:00,2024-01-10 17:26:45.018104+00:00,STUD95694,175,501,PAID,MONEY
13600,2023-07-14 12:37:28.266365+00:00,2024-01-10 17:26:45.044566+00:00,STUD77332,175,502,PAID,MONEY
13599,2023-07-14 11:44:21.609009+00:00,2024-01-10 17:26:45.062868+00:00,STUD40681,175,1179,PAID,MONEY
13598,2023-07-14 08:13:48.458062+00:00,2024-01-10 17:26:45.081055+00:00,STUD56099,175,513,PAID,MONEY
13597,2023-07-14 06:58:17.101070+00:00,2024-01-10 17:26:45.102918+00:00,STUD94675,175,512,PAID,MONEY
13596,2023-07-14 06:52:22.249511+00:00,2024-01-10 17:26:45.123162+00:00,STUD14244,175,502,PAID,MONEY
13595,2023-07-13 19:29:09.610085+00:00,2024-01-10 17:26:45.143257+00:00,STUD62755,175,1007,PAID,MONEY
13594,2023-07-13 18:58:08.448111+00:00,2024-01-10 17:26:45.158234+00:00,STUD59866,175,504,PAID,MONEY
13593,2023-07-13 18:41:05.111009+00:00,2024-01-10 17:26:45.178741+00:00,STUD57834,175,1370,PAID,MONEY
13592,2023-07-13 17:47:59.608083+00:00,2024-01-10 17:26:45.214810+00:00,STUD53628,175,528,PAID,MONEY
13591,2023-07-13 17:40:05.958374+00:00,2024-01-10 17:26:45.242862+00:00,STUD88568,175,504,PAID,MONEY
13590,2023-07-13 16:41:35.277838+00:00,2024-01-10 17:26:45.275276+00:00,STUD55735,175,1370,PAID,MONEY
13589,2023-07-13 16:01:39.104026+00:00,2024-01-10 17:26:45.296580+00:00,STUD49919,175,504,PAID,MONEY
13588,2023-07-13 15:42:55.168302+00:00,2024-01-10 17:26:45.320809+00:00,STUD97458,175,501,PAID,MONEY
13587,2023-07-13 15:42:15.449781+00:00,2024-01-10 17:26:45.343568+00:00,STUD70878,175,1485,PAID,MONEY
13586,2023-07-13 15:42:03.215338+00:00,2024-01-10 17:26:45.363504+00:00,STUD78412,175,503,PAID,MONEY
13585,2023-07-13 15:30:45.512189+00:00,2024-01-10 17:26:45.384380+00:00,STUD55579,175,563,PAID,MONEY
13584,2023-07-13 15:08:27.302144+00:00,2024-01-10 17:26:45.408381+00:00,STUD78065,175,503,PAID,MONEY
13583,2023-07-13 15:08:23.155715+00:00,2024-01-10 17:26:45.429250+00:00,STUD47831,175,506,PAID,MONEY
13582,2023-07-13 15:02:30.927784+00:00,2024-01-10 17:26:45.453116+00:00,STUD25499,175,562,PAID,MONEY
13581,2023-07-13 14:33:58.841526+00:00,2024-01-10 17:26:45.474940+00:00,STUD28700,175,1029,PAID,MONEY
13580,2023-07-13 14:26:12.000841+00:00,2025-04-04 21:46:37.192494+00:00,#N/A,None,512,PAID,MONEY
13579,2023-07-13 13:55:44.312877+00:00,2024-01-10 17:26:45.518070+00:00,STUD38259,175,507,PAID,MONEY
13578,2023-07-13 13:54:19.826657+00:00,2024-01-10 17:26:45.537233+00:00,STUD74546,175,888,PAID,MONEY
13577,2023-07-13 12:33:50.603878+00:00,2024-01-10 17:26:45.562396+00:00,STUD17272,175,715,PAID,MONEY
13576,2023-07-13 11:42:32.732654+00:00,2024-01-10 17:26:45.586753+00:00,STUD60481,175,1112,PAID,MONEY
13575,2023-07-13 11:19:40.083709+00:00,2024-01-10 17:26:45.618309+00:00,STUD6753,175,901,PAID,MONEY
13574,2023-07-13 10:15:31.358219+00:00,2024-01-10 17:26:45.644031+00:00,STUD1054,175,502,PAID,MONEY
13573,2023-07-13 06:34:25.240206+00:00,2024-01-10 17:26:45.661869+00:00,STUD62774,175,916,PAID,MONEY
13572,2023-07-13 06:33:31.898664+00:00,2024-01-10 17:26:45.682921+00:00,STUD61454,175,514,PAID,MONEY
13571,2023-07-13 06:21:16.554522+00:00,2024-01-10 17:26:45.704013+00:00,STUD99888,175,510,PAID,MONEY
13570,2023-07-13 06:05:08.099269+00:00,2024-01-10 17:26:45.721196+00:00,STUD86323,175,507,PAID,MONEY
13569,2023-07-13 04:54:29.588501+00:00,2024-01-10 17:26:45.743374+00:00,STUD32579,175,508,PAID,MONEY
13568,2023-07-13 03:56:11.179151+00:00,2024-01-10 17:26:45.765252+00:00,STUD87220,None,0,CANCELLED,MONEY
13567,2023-07-12 22:02:18.565262+00:00,2024-01-10 17:26:45.782969+00:00,STUD44338,175,865,PAID,MONEY
13566,2023-07-12 19:41:34.103640+00:00,2024-01-10 17:26:45.806033+00:00,STUD82215,175,865,PAID,MONEY
13565,2023-07-12 19:03:54.503307+00:00,2024-01-10 17:26:45.827712+00:00,STUD89973,175,529,PAID,MONEY
13564,2023-07-12 17:54:48.696069+00:00,2024-01-10 17:26:45.853958+00:00,STUD86714,175,515,PAID,MONEY
13563,2023-07-12 17:37:36.154578+00:00,2024-01-10 17:26:45.878784+00:00,STUD91397,175,516,PAID,MONEY
13562,2023-07-12 17:23:52.234348+00:00,2024-01-10 17:26:45.902460+00:00,STUD8104,175,500,PAID,MONEY
13561,2023-07-12 17:14:45.807358+00:00,2024-01-10 17:26:45.921007+00:00,STUD30891,175,501,PAID,MONEY
13560,2023-07-12 16:56:24.205022+00:00,2024-10-24 21:45:32.679873+00:00,#N/A,None,0,CANCELLED,MONEY
13559,2023-07-12 16:06:49.176257+00:00,2024-01-10 17:26:45.955169+00:00,STUD17213,175,502,PAID,MONEY
13558,2023-07-12 14:59:39.610566+00:00,2024-01-10 17:26:45.976411+00:00,STUD14641,175,537,PAID,MONEY
13557,2023-07-12 14:39:52.305965+00:00,2024-01-10 17:26:45.997371+00:00,STUD11779,175,500,PAID,MONEY
13556,2023-07-12 14:36:27.655347+00:00,2024-01-10 17:26:46.017842+00:00,STUD91590,175,505,PAID,MONEY
13555,2023-07-12 14:34:08.858384+00:00,2024-01-10 17:26:46.040403+00:00,STUD72314,175,779,PAID,MONEY
13554,2023-07-12 13:34:30.947020+00:00,2024-01-10 17:26:46.062463+00:00,STUD87833,175,503,PAID,MONEY
13553,2023-07-12 13:33:02.807385+00:00,2024-01-10 17:26:46.084932+00:00,STUD6158,175,504,PAID,MONEY
13552,2023-07-12 11:38:05.425055+00:00,2024-01-10 17:26:46.109710+00:00,STUD78702,175,1887,PAID,MONEY
13551,2023-07-12 10:20:02.506201+00:00,2024-01-10 17:26:46.130484+00:00,STUD97607,175,536,PAID,MONEY
13550,2023-07-12 09:18:10.163417+00:00,2024-01-10 17:26:46.148889+00:00,STUD28796,175,506,PAID,MONEY
13549,2023-07-12 09:15:08.408212+00:00,2024-01-10 17:26:46.170730+00:00,STUD66910,175,504,PAID,MONEY
13548,2023-07-12 08:59:42.031280+00:00,2024-01-10 17:26:46.194625+00:00,STUD64618,175,1005,PAID,MONEY
13547,2023-07-12 08:47:24.357811+00:00,2024-01-10 17:26:46.221721+00:00,STUD8317,175,503,PAID,MONEY
13546,2023-07-12 08:16:25.394550+00:00,2024-01-10 17:26:46.242499+00:00,STUD35230,175,500,PAID,MONEY
13545,2023-07-12 08:05:56.330638+00:00,2024-01-10 17:26:46.262391+00:00,STUD49395,175,506,PAID,MONEY
13544,2023-07-12 07:59:23.207738+00:00,2024-11-22 22:46:17.591691+00:00,#N/A,175,500,PAID,MONEY
13543,2023-07-12 07:25:50.430374+00:00,2024-01-10 17:26:46.309981+00:00,STUD90057,175,1002,PAID,MONEY
13542,2023-07-12 05:56:01.760287+00:00,2024-01-10 17:26:46.336955+00:00,STUD11142,175,1008,PAID,MONEY
13541,2023-07-12 05:15:06.241628+00:00,2024-01-10 17:26:46.365887+00:00,STUD27219,175,512,PAID,MONEY
13540,2023-07-12 04:44:56.415458+00:00,2024-01-10 17:26:46.385800+00:00,STUD94864,175,511,PAID,MONEY
13539,2023-07-12 04:30:16.174292+00:00,2024-01-10 17:26:46.411435+00:00,STUD1684,175,501,PAID,MONEY
13538,2023-07-11 21:09:22.849882+00:00,2024-01-10 17:26:46.435656+00:00,STUD40550,175,505,PAID,MONEY
13537,2023-07-11 20:50:19.268866+00:00,2024-01-10 17:26:46.461887+00:00,STUD54257,175,521,PAID,MONEY
13536,2023-07-11 20:17:49.372035+00:00,2024-01-10 17:26:46.497341+00:00,STUD69132,175,525,PAID,MONEY
13535,2023-07-11 20:06:23.491718+00:00,2024-01-10 17:26:46.530198+00:00,STUD88977,175,1125,PAID,MONEY
13534,2023-07-11 19:41:43.018463+00:00,2024-01-10 17:26:46.557552+00:00,STUD84693,175,507,PAID,MONEY
13533,2023-07-11 19:39:10.888157+00:00,2024-01-10 17:26:46.593616+00:00,STUD73704,175,520,PAID,MONEY
13532,2023-07-11 19:27:29.769994+00:00,2024-01-10 17:26:46.623768+00:00,STUD68267,175,500,PAID,MONEY
13531,2023-07-11 19:20:12.160203+00:00,2024-01-10 17:26:46.655726+00:00,STUD46484,175,501,PAID,MONEY
13530,2023-07-11 19:15:10.629018+00:00,2024-01-10 17:26:46.683640+00:00,STUD13484,203,500,PAID,CHILDHOOD_HOME
13529,2023-07-11 18:40:04.341931+00:00,2024-01-10 17:26:46.703729+00:00,STUD77475,175,505,PAID,MONEY
13528,2023-07-11 18:36:39.523212+00:00,2024-01-10 17:26:46.720867+00:00,STUD8238,175,500,PAID,MONEY
13527,2023-07-11 18:15:55.698093+00:00,2024-01-10 17:26:46.748155+00:00,STUD56359,175,502,PAID,MONEY
13526,2023-07-11 17:50:39.840329+00:00,2024-01-10 17:26:46.770286+00:00,STUD94672,175,501,PAID,MONEY
13525,2023-07-11 16:55:56.394815+00:00,2024-01-10 17:26:46.795621+00:00,STUD9161,175,1151,PAID,MONEY
13524,2023-07-11 16:33:26.973217+00:00,2024-01-10 17:26:46.824982+00:00,STUD83053,175,505,PAID,MONEY
13523,2023-07-11 16:28:28.738739+00:00,2024-01-10 17:26:46.854955+00:00,STUD66935,175,511,PAID,MONEY
13522,2023-07-11 16:14:57.993850+00:00,2024-01-10 17:26:46.889099+00:00,STUD68767,175,506,PAID,MONEY
13521,2023-07-11 15:09:23.307972+00:00,2024-01-10 17:26:46.918278+00:00,STUD86735,175,518,PAID,MONEY
13520,2023-07-11 15:03:36.903189+00:00,2024-01-10 17:26:46.958620+00:00,STUD91881,203,1139,PAID,CHILDHOOD_HOME
13519,2023-07-11 14:48:36.892135+00:00,2024-01-10 17:26:47.005102+00:00,STUD77331,175,505,PAID,MONEY
13518,2023-07-11 14:07:17.624654+00:00,2024-01-10 17:26:47.043602+00:00,STUD89943,None,0,CANCELLED,MONEY
13517,2023-07-11 13:45:48.526234+00:00,2024-01-10 17:26:47.065285+00:00,STUD85037,None,0,CANCELLED,MONEY
13516,2023-07-11 13:23:46.418352+00:00,2024-01-10 17:26:47.087214+00:00,STUD34290,None,0,CANCELLED,MONEY
13515,2023-07-11 11:20:01.184583+00:00,2024-01-10 17:26:47.110839+00:00,STUD55884,175,504,PAID,MONEY
13514,2023-07-11 10:45:40.928927+00:00,2024-01-10 17:26:47.146708+00:00,STUD61072,175,503,PAID,MONEY
13513,2023-07-11 10:16:57.411561+00:00,2024-01-10 17:26:47.177479+00:00,STUD7250,175,1289,PAID,MONEY
13512,2023-07-11 10:05:32.589124+00:00,2024-01-10 17:26:47.204154+00:00,STUD3138,175,505,PAID,MONEY
13511,2023-07-11 07:41:15.594958+00:00,2024-01-10 17:26:47.238770+00:00,STUD13256,175,502,PAID,MONEY
